,waldStat,df,pvalue,meanLogFC,FDR
AL161454.1,6.45739231897293e-09,4,1,49.5434597459618,1
LINC02326,6.45739231897293e-09,4,1,49.5434597459618,1
RNU6-925P,6.09244239784017e-09,4,1,45.5638329837413,1
AC018647.3,6.09244239784017e-09,4,1,45.5638329837413,1
AC007879.4,6.332136663136e-09,4,1,45.945338114173,1
RNU6-510P,6.332136663136e-09,4,1,45.945338114173,1
ARHGAP11B,5.83572047418534e-09,4,1,50.6219390340874,1
RPL7L1P2,5.83572047418534e-09,4,1,50.6219390340874,1
TCF3P1,3.33039265333194e-09,4,1,32.0076333295024,1
AC092111.2,3.33039265333194e-09,4,1,32.0076333295024,1
AC087741.2,1.12639504931767e-08,4,1,63.8526064680319,1
SCRT1,2.86372373703142e-09,4,1,32.0623577470378,1
AC015978.2,9.56243471658608e-09,4,1,60.957562550117,1
AC234772.1,9.56243471658608e-09,4,1,60.957562550117,1
MYO1H,9.56243471658608e-09,4,1,60.957562550117,1
RN7SKP79,1.96761694902404e-08,4,1,24.9370136211325,1
RN7SKP208,6.21328639987068e-09,4,1,45.6812251821858,1
RPS11P1,7.92579670846484e-09,4,1,51.3945044458489,1
AC114781.4,7.92579670846484e-09,4,1,51.3945044458489,1
RN7SL625P,1.43860687989902e-10,4,1,32.9381735905965,1
LINC02675,1.43860687989902e-10,4,1,32.9381735905965,1
L1TD1,1.43860687989902e-10,4,1,32.9381735905965,1
MRPS16P2,3.74149541161792e-09,4,1,32.2253280388049,1
AC008906.2,1.11238769418721e-08,4,1,51.4770074289357,1
FTLP8,2.86372373703142e-09,4,1,32.0623577470378,1
AC008622.2,5.07004984996283e-09,4,1,159.079468945265,1
RN7SL162P,6.09244239784017e-09,4,1,45.5638329837413,1
TPI1P4,5.83572047418534e-09,4,1,50.6219390340874,1
AC140479.3,4.08190658443136e-09,4,1,32.9307419000429,1
ASIC2,1.96761694902404e-08,4,1,24.9370136211325,1
PHKA1,1.29729555683988e-08,4,1,54.3149996836158,1
ENSG00000288556.1,9.56243471658608e-09,4,1,60.957562550117,1
SNRPCP9,1.96761694902404e-08,4,1,24.9370136211325,1
OR52I1,1.31411959877779e-10,4,1,28.529002053795,1
MIR4259,7.48070800565936e-09,4,1,28.5451073380646,1
NDUFA4P2,7.48070800565936e-09,4,1,28.5451073380646,1
ANKRD65,7.48070800565936e-09,4,1,28.5451073380646,1
CNDP1,1.09463247848237e-08,4,1,50.6128874331789,1
CFAP221,7.48070800565936e-09,4,1,28.5451073380646,1
AKR7A2P1,6.45739231897293e-09,4,1,49.5434597459618,1
Y_RNA_ENSG00000201990.1,1.12639504931767e-08,4,1,63.8526064680319,1
CFLAR-AS1,6.21328639987068e-09,4,1,45.6812251821858,1
AC131011.1,3.45534595383865e-09,4,1,37.2649531935974,1
ASB11,5.68909503408869e-09,4,1,143.807084370826,1
SCIN,3.45534595383865e-09,4,1,37.2649531935974,1
AL512310.9,3.45534595383865e-09,4,1,37.2649531935974,1
EDNRB-AS1,3.45534595383865e-09,4,1,37.2649531935974,1
FXNP1,7.58173985110391e-10,4,1,41.1871566300801,1
AL591806.3,7.58173985110391e-10,4,1,41.1871566300801,1
METTL27,7.58173985110391e-10,4,1,41.1871566300801,1
TCL1A,7.58173985110391e-10,4,1,41.1871566300801,1
DNAJC19P5,7.58173985110391e-10,4,1,41.1871566300801,1
TRAV8-3,4.08083914528896e-09,4,1,39.1711428575801,1
AL590666.1,4.08083914528896e-09,4,1,39.1711428575801,1
PTPRG-AS1,4.08083914528896e-09,4,1,39.1711428575801,1
AC104667.2,4.08083914528896e-09,4,1,39.1711428575801,1
MUC6,1.41674460857512e-08,4,1,76.9807477036622,1
AL589880.1,1.41674460857512e-08,4,1,76.9807477036622,1
RNU7-174P,3.38024736750988e-10,4,1,33.105119181398,1
TTC23L,5.24743277553165e-09,4,1,30.850480781758,1
AC008406.3,5.88473397772882e-09,4,1,45.5765433551245,1
AL589990.1,5.88473397772882e-09,4,1,45.5765433551245,1
CDHR2,3.20404256697189e-09,4,1,26.6028630312235,1
AC135048.3,3.20404256697189e-09,4,1,26.6028630312235,1
AL513477.1,4.49562644061161e-09,4,1,39.7621163613362,1
RAB40A,3.20404256697189e-09,4,1,26.6028630312235,1
VSTM1,2.93217399289483e-10,4,1,38.1621265233451,1
RNU6-603P,7.58173985110391e-10,4,1,41.1871566300801,1
MIR4776-2,6.72260433196458e-10,4,1,26.0008648789376,1
AC107081.1,8.54789530980463e-09,4,1,96.8547547482822,1
AC087222.1,4.11355242738907e-09,4,1,46.3821000211888,1
LARGE1,8.54789530980463e-09,4,1,96.8547547482822,1
FADS6,3.62092769449725e-09,4,1,178.719031723106,1
FAM180A,7.58173985110391e-10,4,1,41.1871566300801,1
AC093274.1,8.54789530980463e-09,4,1,96.8547547482822,1
TMED6,1.88600077164978e-09,4,1,36.3129012373278,1
Y_RNA_ENSG00000199913.1,1.40021945737485e-08,4,1,118.396591012311,1
AC093248.1,3.14100250989524e-09,4,1,32.1530038282037,1
CD19,7.58173985110391e-10,4,1,41.1871566300801,1
Z97192.4,4.08083914528896e-09,4,1,39.1711428575801,1
TRAV8-5,4.08083914528896e-09,4,1,39.1711428575801,1
COL9A3,3.89427954566086e-09,4,1,38.8252755610931,1
PAX5,7.58173985110391e-10,4,1,41.1871566300801,1
AC103955.1,7.58173985110391e-10,4,1,41.1871566300801,1
SLC22A1,3.14100250989524e-09,4,1,32.1530038282037,1
AC092316.1,1.88600077164978e-09,4,1,36.3129012373278,1
AC022415.1,5.13265703706012e-09,4,1,79.7845003880713,1
AC009729.1,4.49562644061161e-09,4,1,39.7621163613362,1
AL136982.2,5.37584733207772e-09,4,1,48.6365006200811,1
PIK3CD-AS2,6.41644666882689e-09,4,1,43.2256905815857,1
AC026329.1,3.14100250989524e-09,4,1,32.1530038282037,1
EIF5A2P1,7.07268484810653e-10,4,1,38.6350855629205,1
AC022296.3,5.37584733207772e-09,4,1,48.6365006200811,1
Z97180.1,5.13265703706012e-09,4,1,79.7845003880713,1
GNG10,8.54789530980463e-09,4,1,96.8547547482822,1
LAD1,7.58173985110391e-10,4,1,41.1871566300801,1
AL137786.1,2.35872815563972e-09,4,1,31.2432523066364,1
COBLL1,7.58173985110391e-10,4,1,41.1871566300801,1
PPP1R36,3.20404256697189e-09,4,1,26.6028630312235,1
AC105415.1,3.14100250989524e-09,4,1,32.1530038282037,1
AC022144.1,8.54789530980463e-09,4,1,96.8547547482822,1
AP003472.2,6.41644666882689e-09,4,1,43.2256905815857,1
MTND4LP32,3.11800019476979e-09,4,1,19.3727945036645,1
MAST4-AS1,3.11800019476979e-09,4,1,19.3727945036645,1
MTCO3P1,2.75939310632888e-09,4,1,18.8767029330542,1
AL138740.1,1.69137889452271e-08,4,1,54.9320721509231,1
RNU6-444P,1.69137889452271e-08,4,1,54.9320721509231,1
AC010680.5,2.08700114420079e-09,4,1,28.4344828375707,1
RN7SL397P,2.08700114420079e-09,4,1,28.4344828375707,1
AC005037.1,2.08700114420079e-09,4,1,28.4344828375707,1
PRR36,4.08190658443136e-09,4,1,32.9307419000429,1
AC024901.1,4.08190658443136e-09,4,1,32.9307419000429,1
MTND4LP2,4.56700991433252e-09,4,1,29.6193030150202,1
CRYBB3,4.56700991433252e-09,4,1,29.6193030150202,1
AC146944.3,1.54190865837831e-08,4,1,25.5545159078007,1
FKBP1B,1.54190865837831e-08,4,1,25.5545159078007,1
AC007952.1,2.85378936291235e-09,4,1,40.0566908873132,1
AC018737.1,2.85378936291235e-09,4,1,40.0566908873132,1
KCNC3,3.41012945509074e-10,4,1,34.2445640583816,1
AL356968.2,3.41012945509074e-10,4,1,34.2445640583816,1
AC078918.1,3.41012945509074e-10,4,1,34.2445640583816,1
AC079921.2,1.74169905810829e-09,4,1,43.8321876301194,1
MST1R,4.44871290456813e-11,4,1,29.5649778373602,1
LINC01843,4.90610751413446e-10,4,1,18.5199149024556,1
MIR3680-1,4.08190658443136e-09,4,1,32.9307419000429,1
AC026150.1,1.57278427580977e-08,4,1,29.58204567466,1
